protein_id	go_term	score	aspect
Q8IYW2	GO:0005634	0.459	C
Q8IYW2	GO:0005654	0.470	C
Q8IYW2	GO:0005829	0.429	C
Q8IZD0	GO:0005737	0.320	C
Q8IZD0	GO:0005829	0.489	C
Q8IZD0	GO:0005886	0.312	C
Q8IZM8	GO:0005634	0.497	C
Q8IZM8	GO:0005654	0.553	C
Q8IZM8	GO:0005829	0.396	C
Q8L443	GO:0005634	0.441	C
Q8L443	GO:0005886	0.489	C
Q8MH63	GO:0005886	0.599	C
Q8MVC4	GO:0005576	0.683	C
Q8MVC4	GO:0005615	0.448	C
Q8MXG1	GO:0005783	0.970	C
Q8MXG1	GO:0005787	0.325	C
Q8MXG1	GO:0005789	0.478	C
Q8N0Z9	GO:0005886	0.645	C
Q8N1P7	GO:0005829	0.361	C
Q8N283	GO:0005813	0.374	C
Q8N283	GO:0005829	0.387	C
Q8N2C3	GO:0005737	0.366	C
Q8N2C3	GO:0005829	0.363	C
Q8N2E2	GO:0005576	0.346	C
Q8N2E2	GO:0005615	0.384	C
Q8N2E2	GO:0031012	0.317	C
Q8N326	GO:0005634	0.546	C
Q8N468	GO:0005886	0.668	C
Q8N468	GO:0016323	0.374	C
Q8N468	GO:0016324	0.357	C
Q8N4C9	GO:0005886	0.720	C
Q8N4S0	GO:0005634	0.729	C
Q8N4S0	GO:0005654	0.514	C
Q8N4S0	GO:0005730	0.398	C
Q8N5S3	GO:0005879	0.765	C
Q8N5S3	GO:0005929	0.403	C
Q8N5S3	GO:0036064	0.318	C
Q8N5S3	GO:0036126	0.350	C
Q8N614	GO:0005886	0.684	C
Q8N614	GO:0009897	0.304	C
Q8N6G2	GO:0005879	0.839	C
Q8N6G2	GO:0160111	0.320	C
Q8N6Q8	GO:0005634	0.405	C
Q8N6Q8	GO:0005654	0.341	C
Q8N6Q8	GO:0005737	0.353	C
Q8N6Q8	GO:0005829	0.379	C
Q8N6Q8	GO:0043527	0.357	C
Q8N755	GO:0005783	0.378	C
Q8N755	GO:0005789	0.571	C
Q8N7C4	GO:0005886	0.498	C
Q8N7Q2	GO:0005634	0.538	C
Q8N806	GO:0005634	0.748	C
Q8N806	GO:0005654	0.698	C
Q8N8C0	GO:0005634	0.457	C
Q8N8U3	GO:0005634	0.489	C
Q8N8U3	GO:0005654	0.339	C
Q8N8U3	GO:0005737	0.355	C
Q8N8U3	GO:0005829	0.339	C
Q8N8V8	GO:0005634	0.402	C
Q8N8V8	GO:0005739	0.419	C
Q8N9V3	GO:0005634	0.323	C
Q8N9V3	GO:0005654	0.394	C
Q8N9V3	GO:0005737	0.467	C
Q8N9V3	GO:0005829	0.589	C
Q8N9W7	GO:0005634	0.400	C
Q8N9W7	GO:0005829	0.358	C
Q8N9X5	GO:0005634	0.427	C
Q8NAA5	GO:0005737	0.334	C
Q8NAA5	GO:0005829	0.329	C
Q8NAB2	GO:0005634	0.380	C
Q8NAB2	GO:0005737	0.384	C
Q8NAB2	GO:0005829	0.579	C
Q8NAB2	GO:0031463	0.518	C
Q8NBC4	GO:0005634	0.499	C
Q8NBP5	GO:0005789	0.426	C
Q8NBT3	GO:0005764	0.330	C
Q8NBT3	GO:0005765	0.473	C
Q8NBT3	GO:0005886	0.522	C
Q8NC54	GO:0005794	0.589	C
Q8NC54	GO:0005802	0.321	C
Q8NC54	GO:0005886	0.376	C
Q8NCQ3	GO:0005783	0.495	C
Q8NCQ3	GO:0005789	0.367	C
Q8NCS4	GO:0005783	0.333	C
Q8NCS4	GO:0005789	0.339	C
Q8ND24	GO:0005634	0.303	C
Q8ND24	GO:0005737	0.377	C
Q8ND24	GO:0005829	0.409	C
Q8ND94	GO:0005576	0.551	C
Q8ND94	GO:0005886	0.450	C
Q8NDH2	GO:0001669	0.304	C
Q8NDH2	GO:0005634	0.348	C
Q8NE00	GO:0005886	0.571	C
Q8NE28	GO:0005737	0.417	C
Q8NE28	GO:0005829	0.443	C
Q8NEQ5	GO:0005886	0.829	C
Q8NFQ6	GO:0005576	0.561	C
Q8NFQ6	GO:0005615	0.385	C
Q8NH95	GO:0005886	0.938	C
Q8NI28	GO:0005634	0.529	C
Q8RI81	GO:0005634	0.333	C
Q8RI81	GO:0005829	0.438	C
Q8TCN5	GO:0005634	0.745	C
Q8TCN5	GO:0005654	0.369	C
Q8TEF2	GO:0005886	0.593	C
Q8TEQ0	GO:0005829	0.480	C
Q8WU76	GO:0005764	0.345	C
Q8WU76	GO:0005765	0.613	C
Q8WU76	GO:0005829	0.358	C
Q8WU76	GO:0030008	0.462	C
Q8WU76	GO:0030897	0.437	C
Q8WU76	GO:0033263	0.424	C
Q8WU76	GO:0035658	0.788	C
Q8WUH6	GO:0005737	0.321	C
Q8WUH6	GO:0005739	0.405	C
Q8WUH6	GO:0005741	0.369	C
Q8WUH6	GO:0005829	0.452	C
Q8WUY1	GO:0005789	0.824	C
Q8WW62	GO:0005783	0.488	C
Q8WXS4	GO:0005886	0.433	C
Q8WZ33	GO:0005879	0.819	C
Q8WZ33	GO:0036126	0.733	C
Q8WZ33	GO:0160111	0.628	C
Q8X1N0	GO:0005576	0.820	C
Q8X1N0	GO:0031160	0.602	C
Q8X1T7	GO:0005576	0.828	C
Q8X1T7	GO:0031160	0.403	C
Q8X1T8	GO:0005576	0.842	C
Q8X1T8	GO:0031160	0.373	C
Q8X1T8	GO:0140593	0.321	C
Q8X1T9	GO:0005576	0.769	C
Q8X1T9	GO:0031160	0.535	C
Q8XAN6	GO:0005634	0.566	C
Q8XAN6	GO:0005737	0.323	C
Q8XAN6	GO:0005829	0.432	C
Q902F9	GO:0005886	0.435	C
Q92576	GO:0005634	0.660	C
Q92576	GO:0005654	0.656	C
Q96A99	GO:0005576	0.465	C
Q96A99	GO:0005615	0.378	C
Q96A99	GO:0031012	0.386	C
Q96AQ2	GO:0005765	0.315	C
Q96AQ2	GO:0005886	0.447	C
Q96D70	GO:0005634	0.368	C
Q96D70	GO:0005654	0.341	C
Q96D70	GO:0005737	0.482	C
Q96D70	GO:0005829	0.514	C
Q96DX4	GO:0005737	0.339	C
Q96DX4	GO:0005829	0.379	C
Q96E66	GO:0005634	0.475	C
Q96F63	GO:0005634	0.372	C
Q96F63	GO:0005654	0.470	C
Q96F63	GO:0005737	0.335	C
Q96F63	GO:0005829	0.307	C
Q96FB5	GO:0005634	0.411	C
Q96FB5	GO:0005737	0.335	C
Q96FB5	GO:0005829	0.373	C
Q96HH4	GO:0005886	0.402	C
Q96J86	GO:0005886	0.534	C
Q96KJ4	GO:0005886	0.437	C
Q96M43	GO:0005634	0.343	C
Q96M43	GO:0005737	0.332	C
Q96M43	GO:0005829	0.309	C
Q96MU5	GO:0005634	0.499	C
Q96N68	GO:0005634	0.373	C
Q96NA8	GO:0005634	0.433	C
Q96NA8	GO:0005654	0.380	C
Q96PG1	GO:0005886	0.754	C
Q96PS1	GO:0005634	0.620	C
Q96PS1	GO:0005737	0.358	C
Q96QD5	GO:0005737	0.399	C
Q96QD5	GO:0005829	0.498	C
Q96QE4	GO:0005576	0.304	C
Q96QE4	GO:0005615	0.311	C
Q96QE4	GO:0005886	0.319	C
Q96QE4	GO:0031012	0.496	C
Q96QU4	GO:0005634	0.644	C
Q96QU4	GO:0005654	0.402	C
Q96RY5	GO:0005634	0.741	C
Q96RY5	GO:0005654	0.550	C
Q97ZH4	GO:0005634	0.312	C
Q98500	GO:0005634	0.620	C
Q988D3	GO:0005829	0.437	C
Q988D3	GO:0005886	0.387	C
Q988D3	GO:0009274	0.441	C
Q9BIM7	GO:0005576	0.413	C
Q9BIM7	GO:0020009	0.740	C
Q9BQ49	GO:0005783	0.578	C
Q9BQ49	GO:0005789	0.675	C
Q9BQP9	GO:0005576	0.518	C
Q9BQP9	GO:0005615	0.572	C
Q9BSK0	GO:0005886	0.610	C
Q9BV87	GO:0005634	0.319	C
Q9BV87	GO:0005783	0.390	C
Q9BV87	GO:0005789	0.570	C
Q9BVR0	GO:0005634	0.300	C
Q9BXR3	GO:0005634	0.564	C
Q9BXY5	GO:0005879	0.387	C
Q9BXY5	GO:0005929	0.347	C
Q9BXY5	GO:0036064	0.414	C
Q9BXY5	GO:0036126	0.424	C
Q9BYL1	GO:0005737	0.323	C
Q9BZ97	GO:0005789	0.485	C
Q9BZA5	GO:0005634	0.339	C
Q9BZA5	GO:0005829	0.465	C
Q9BZC5	GO:0005886	0.955	C
Q9C0B7	GO:0005634	0.367	C
Q9C0B7	GO:0005654	0.453	C
Q9C0B7	GO:0005829	0.305	C
Q9C0D4	GO:0005634	0.648	C
Q9C0D4	GO:0005654	0.545	C
Q9C0G0	GO:0005634	0.707	C
Q9C0G0	GO:0005654	0.472	C
Q9C2X0	GO:0005576	0.674	C
Q9C2X0	GO:0031160	0.889	C
Q9C7T1	GO:0005634	0.566	C
Q9C7T1	GO:0005886	0.437	C
Q9DQA5	GO:0005634	0.414	C
Q9DQA5	GO:0005737	0.512	C
Q9F7D7	GO:0005829	0.655	C
Q9FD33	GO:0005829	0.500	C
Q9FD36	GO:0005829	0.535	C
Q9FKQ7	GO:0005634	0.559	C
Q9FKQ7	GO:0005886	0.715	C
Q9FRR2	GO:0009524	0.384	C
Q9GIP4	GO:0005886	0.416	C
Q9GTP4	GO:0005886	0.620	C
Q9GTP5	GO:0000324	0.356	C
Q9GTP5	GO:0005886	0.578	C
Q9GZW5	GO:0005634	0.714	C
Q9GZW5	GO:0005654	0.402	C
Q9H106	GO:0005886	0.735	C
Q9H330	GO:0005783	0.460	C
Q9H330	GO:0005789	0.766	C
Q9H330	GO:0016020	0.328	C
Q9H354	GO:0005634	0.328	C
Q9H354	GO:0005783	0.366	C
Q9H354	GO:0005829	0.311	C
Q9H607	GO:0005634	0.405	C
Q9H607	GO:0005654	0.317	C
Q9H7B7	GO:0005634	0.364	C
Q9H7B7	GO:0005739	0.356	C
Q9H853	GO:0036126	0.339	C
Q9H9K5	GO:0030670	0.314	C
Q9H9R9	GO:0005737	0.366	C
Q9HA90	GO:0005737	0.344	C
Q9HBI5	GO:0005634	0.559	C
Q9HBI5	GO:0005829	0.418	C
Q9HD87	GO:0005783	0.318	C
Q9HD87	GO:0005829	0.350	C
Q9HDB9	GO:0005737	0.461	C
Q9HDB9	GO:0005829	0.307	C
Q9HDD5	GO:0005576	0.888	C
Q9HDD5	GO:0031160	0.543	C
Q9HDD5	GO:0140593	0.463	C
Q9JAE0	GO:0005886	0.336	C
Q9JN36	GO:0005829	0.404	C
Q9KJT3	GO:0005886	0.815	C
Q9KU93	GO:0030288	0.595	C
Q9KU93	GO:0042597	0.362	C
Q9MBW4	GO:0032993	0.325	C
Q9MBY2	GO:0005886	0.634	C
Q9MCT1	GO:0005886	0.300	C
Q9NBV4	GO:0005886	0.651	C
Q9NPU4	GO:0005886	0.331	C
Q9NRI6	GO:0005576	0.550	C
Q9NRI6	GO:0005615	0.319	C
Q9NUR3	GO:0005886	0.508	C
Q9NVE5	GO:0005634	0.500	C
Q9NVE5	GO:0005654	0.307	C
Q9NVE5	GO:0005737	0.481	C
Q9NVE5	GO:0005829	0.540	C
Q9NX77	GO:0005576	0.307	C
Q9NX77	GO:0005886	0.430	C
Q9NX77	GO:0030670	0.310	C
Q9NXP7	GO:0005634	0.387	C
Q9P2P1	GO:0005634	0.530	C
Q9P2P1	GO:0005654	0.465	C
Q9P2P1	GO:0005737	0.427	C
Q9P2W6	GO:0005634	0.476	C
Q9P2W6	GO:0005737	0.343	C
Q9P8S9	GO:0005576	0.881	C
Q9P8S9	GO:0031160	0.456	C
Q9P8S9	GO:0140593	0.365	C
Q9P8T0	GO:0005576	0.762	C
Q9P8T0	GO:0031160	0.673	C
Q9QC07	GO:0005634	0.630	C
Q9SKA8	GO:0005634	0.362	C
Q9SKA8	GO:0009524	0.349	C
Q9T0K8	GO:0009524	0.445	C
Q9UBP8	GO:0005615	0.372	C
Q9UBP8	GO:0005634	0.512	C
Q9UJQ7	GO:0005739	0.339	C
Q9UK00	GO:0005886	0.577	C
Q9ULL0	GO:0005829	0.396	C
Q9ULL5	GO:0005634	0.655	C
Q9ULL5	GO:0005654	0.674	C
Q9ULL5	GO:0016514	0.355	C
Q9UQG0	GO:0005634	0.488	C
Q9VAM5	GO:0000124	0.524	C
Q9VAM5	GO:0000785	0.301	C
Q9VAM5	GO:0005634	0.887	C
Q9VAM5	GO:0005700	0.682	C
Q9VIA5	GO:0005886	0.456	C
Q9VQG9	GO:0005576	0.416	C
Q9VQG9	GO:0005615	0.838	C
Q9VW78	GO:0005886	0.503	C
Q9W365	GO:0005886	0.648	C
Q9W365	GO:0008328	0.318	C
Q9W365	GO:0030425	0.307	C
Q9W365	GO:0071683	0.439	C
Q9WJR5	GO:0005634	0.580	C
Q9WYV6	GO:0005829	0.317	C
Q9Y334	GO:0005886	0.333	C
Q9Y334	GO:0070062	0.394	C
Q9Y3B9	GO:0005634	0.511	C
Q9Y3B9	GO:0005654	0.608	C
Q9Y3B9	GO:0005730	0.910	C
Q9Y3T6	GO:0005634	0.438	C
Q9Y3T6	GO:0005654	0.330	C
Q9Y3T6	GO:0005737	0.447	C
Q9Y442	GO:0005634	0.443	C
Q9Y442	GO:0005739	0.491	C
Q9Y442	GO:0005829	0.319	C
Q9Y6U7	GO:0005886	0.344	C
Q9Y7G9	GO:0005576	0.864	C
Q9Y7G9	GO:0009277	0.301	C
Q9Y7G9	GO:0031160	0.729	C
Q9Y7G9	GO:0140593	0.525	C
Q9Y7H0	GO:0005576	0.852	C
Q9Y7H0	GO:0009277	0.357	C
Q9Y7H0	GO:0031160	0.582	C
Q9Y7H0	GO:0140593	0.307	C
Q9Y8F0	GO:0005576	0.885	C
Q9Y8F0	GO:0031160	0.737	C
Q9Y8F0	GO:0140593	0.422	C
Q9ZUB7	GO:0005634	0.538	C
Q9ZUB7	GO:0009524	0.403	C
R9UC00	GO:0005576	0.968	C
R9UC04	GO:0005576	0.946	C
R9UC06	GO:0005576	0.967	C
R9UC10	GO:0005576	0.880	C
R9UCX1	GO:0005576	0.962	C
R9UE59	GO:0005576	0.964	C
R9UE63	GO:0005576	0.958	C
R9UE65	GO:0005576	0.965	C
R9UE68	GO:0005576	0.960	C
R9UFE0	GO:0005576	0.964	C
R9UFE4	GO:0005576	0.952	C
R9UFJ8	GO:0005576	0.963	C
S8ESV1	GO:0009507	0.830	C
S8EUF0	GO:0005634	0.611	C
S8EUF0	GO:0005737	0.527	C
S8EV69	GO:0000775	0.320	C
S8EV69	GO:0000776	0.541	C
S8EV69	GO:0031262	0.839	C
S8EXU2	GO:0005739	0.526	C
S8F0G9	GO:0005634	0.548	C
S8F0G9	GO:0005737	0.396	C
S8F357	GO:0160211	0.350	C
S8F3G6	GO:0005634	0.567	C
S8F3G6	GO:0005737	0.368	C
S8F527	GO:0005634	0.337	C
S8F527	GO:0005737	0.320	C
S8G033	GO:0005634	0.688	C
S8G033	GO:0005737	0.352	C
S8GH32	GO:0005737	0.300	C
S8GH32	GO:0005813	0.489	C
S8GI44	GO:0005634	0.543	C
S8GI44	GO:0005737	0.450	C
T2BMW7	GO:0005634	0.946	C
V9TNS0	GO:0005576	0.334	C
V9TNS0	GO:0005829	0.510	C
V9TT49	GO:0005829	0.496	C
W1QDU5	GO:0005778	0.535	C
W1QDU5	GO:0005783	0.755	C
W1QDU5	GO:0032541	0.393	C
W1QDU5	GO:0071561	0.832	C
W1QDU5	GO:0140268	0.342	C
W6JLV4	GO:0005634	0.663	C
W6JLV4	GO:0005737	0.383	C
W6JLV4	GO:0005829	0.402	C
W6QTF2	GO:0005634	0.920	C
W6QTF2	GO:0005737	0.374	C
W7L9C2	GO:0005737	0.314	C
W7L9C2	GO:0005783	0.430	C
W7N6P5	GO:0005634	0.902	C
W8NQ71	GO:0005576	0.830	C
W8NQ71	GO:0140593	0.570	C
W8NXX4	GO:0005576	0.910	C
W8NXX4	GO:0031160	0.449	C
W8P1J0	GO:0005576	0.831	C
W8P1J0	GO:0031160	0.312	C
W8P1J0	GO:0140593	0.496	C
